"dtp","Temp_deg_C","pH_units","SpCond_uS_cm","HDO_mg_l","Turb_NTU","fdom_qsu_temp","fdom_turb_ife","CDOM_qsu","X_00060_00011"
2016-04-05 13:45:00,2.24,7.72,79.8,13.77,2.23,25.3258187565429,56.0936652343404,31.5669797578984,166
2016-04-05 14:00:00,2.19,7.72,80.3,13.75,2.61,25.2637768011771,56.0286204284925,31.5067055100708,164
2016-04-05 14:15:00,2.12,7.72,80.5,13.74,2.22,25.3210845988243,56.079959621903,31.6021397357979,166
2016-04-05 14:30:00,2.03,7.71,80.3,13.75,2.12,25.3003982653554,56.0074731709898,31.6071625897835,166
2016-04-05 14:45:00,1.91,7.71,80,13.75,2.38,25.391927159214,56.2875652868937,31.7628710633382,164
2016-04-05 15:00:00,1.79,7.71,79.8,13.76,2.38,25.535263277695,56.6353158411203,31.9838766387061,166
2016-04-05 15:15:00,1.68,7.72,79.6,13.76,2.28,25.6328720983721,56.8496157455855,32.1446079662464,169
2016-04-05 15:30:00,1.59,7.72,79.3,13.77,2.52,25.6237467057217,56.8821672880728,32.164699382189,164
2016-04-05 15:45:00,1.51,7.72,79.3,13.76,2.8,25.7213317844687,57.1838019905793,32.315385001758,164
2016-04-05 12:45:00,2.15,7.93,78.6,13.92,2.94,25.7480086576055,57.2810137141972,32.1245165503039,173
2016-04-05 13:00:00,2.22,7.74,79,13.83,2.56,25.4895484158639,56.5651316708678,31.7779396252951,169
2016-04-05 13:15:00,2.26,7.72,79.4,13.81,2.16,25.4320693226237,56.3352480519405,31.6925511075393,166
2016-04-05 13:30:00,2.27,7.72,79.7,13.78,2.51,25.3421074149215,56.1960503971131,31.5770254658697,161
2016-04-05 17:30:00,1.2,7.72,79.4,13.7,1.89,26.1482968629707,58.0139122703731,32.9633331659049,159
2016-04-05 17:45:00,1.14,7.72,79.6,13.71,4.18,26.2067699421885,58.1635177559523,33.0587673916319,156
2016-04-05 18:00:00,1.1,7.72,79.7,13.71,1.79,26.3306041598146,58.4352086834944,33.2295444271435,157
2016-04-05 18:15:00,1.05,7.72,79.7,13.71,1.85,26.4235732959688,58.6764611586391,33.3651614847556,154
2016-04-05 18:30:00,1,7.71,79.8,13.71,1.99,26.5681083687134,59.0633572136773,33.566075644181,154
2016-04-05 18:45:00,0.95,7.72,79.9,13.73,1.76,26.5654497432989,59.002079803519,33.5811442061379,154
2016-04-05 19:00:00,0.89,7.71,80.1,13.74,1.67,26.68692752877,59.2779712414502,33.7569440956351,154
2016-04-05 19:15:00,0.84,7.71,80.1,13.76,2.08,26.8230758033043,59.7104735129555,33.9478125470893,153
2016-04-05 19:30:00,0.78,7.72,80.3,13.77,1.52,26.8410765820805,59.6196403246643,33.99301823296,151
2016-04-05 19:45:00,0.72,7.71,80.2,13.8,1.76,26.8590302376967,59.7215460851931,34.0382239188307,149
2016-04-05 20:00:00,0.65,7.71,80.4,13.82,1.8,26.9135800215093,59.8651557982765,34.1336581445577,148
2016-04-05 20:15:00,0.58,7.71,80.7,13.83,1.68,26.9482270078253,59.9211927357665,34.2039781003566,149
2016-04-05 20:30:00,0.51,7.71,80.8,13.86,1.76,27.0539657429487,60.2005043288368,34.3647094278969,144
2016-04-05 20:45:00,0.43,7.72,80.9,13.88,1.54,27.0972478148973,60.2533061252242,34.4500979456527,146
2016-04-05 21:00:00,0.36,7.71,81.1,13.91,1.68,27.2105229497238,60.5662572281174,34.6208749811643,148
2016-04-05 21:15:00,0.29,7.71,81.2,13.94,1.67,27.1579132649614,60.434282107673,34.5806921492792,146
2016-04-05 21:30:00,0.22,7.72,81.4,13.95,1.78,27.1763019553375,60.5064950245976,34.6309206891356,144
2016-04-05 21:45:00,0.15,7.72,81.4,13.98,1.6,27.3403572044295,60.8664843017248,34.8669948264604,141
2016-04-05 22:00:00,0.08,7.72,81.5,14,1.62,27.3781883688414,60.9647107564144,34.9423376362449,143
2016-04-05 22:15:00,0.02,7.72,81.8,14.03,1.69,27.4425672991625,61.1409169392102,35.0478175699432,138
2016-04-05 22:30:00,-0.03,7.72,82.1,14.05,1.75,27.427344620478,61.1182101730767,35.0478175699432,140
2016-04-05 22:45:00,-0.08,7.72,82.3,14.06,1.69,27.368907897369,60.9591229270593,34.9925661761013,140
2016-04-05 16:45:00,1.33,7.72,79.4,13.71,1.92,25.9501076387909,57.5382127659146,32.6669847807524,161
2016-04-05 16:00:00,1.45,7.71,79.2,13.76,2.82,25.7883901900243,57.3519025821679,32.4208649354563,163
2016-04-05 16:15:00,1.4,7.72,79.1,13.74,2.5,25.8381985134717,57.3996057299151,32.5012305992265,166
2016-04-05 16:30:00,1.36,7.72,79.3,13.73,1.97,25.9346725088236,57.5122115459281,32.6368476568386,164
2016-04-05 17:00:00,1.29,7.72,79.3,13.72,1.99,25.898873508154,57.4297329003235,32.6167562408961,159
2016-04-05 17:15:00,1.25,7.72,79.4,13.7,1.8,26.0749093887045,57.8141586905432,32.8528303782209,159
2016-04-05 23:00:00,-0.04,7.71,55.6,14.1,1.71,27.2631579981313,60.703299780011,34.8418805565322,135
2016-04-06 00:45:00,-0.04,7.74,54.3,14.18,1.61,23.5215173529484,51.6374137900814,30.060123562208,123
2016-04-06 01:00:00,-0.04,7.74,54.8,14.19,1.67,23.9656406648241,52.7056176879562,30.6277060625848,125
2016-04-06 01:15:00,-0.04,7.74,55.1,14.19,1.63,23.855592410554,52.4352345914802,30.487066150987,123
2016-04-06 01:30:00,-0.04,7.75,55.8,14.22,1.51,24.4608578090395,53.8540932566064,31.2605856647747,123
2016-04-06 01:45:00,-0.04,7.76,56,14.21,1.13,22.7669007522392,49.7597069378344,29.0957355969662,122
2016-04-06 02:00:00,-0.04,7.76,56.2,14.22,1.07,24.7123966759426,54.3612414862788,31.5820483198553,119
2016-04-06 02:15:00,-0.04,7.76,56.6,14.23,1.08,23.5411688269252,51.5757908339897,30.0852378321362,118
2016-04-05 23:15:00,-0.04,7.71,49.5,14.13,1.74,25.9307880625042,57.4496602281975,33.1391330554021,135
2016-04-05 23:30:00,-0.04,7.72,50.2,14.16,1.66,24.1778765837736,53.2097085742941,30.898940177809,134
2016-04-05 23:45:00,-0.04,7.72,51.3,14.18,1.61,23.6630079655814,51.9732455369363,30.2409463056909,134
2016-04-06 00:00:00,-0.04,7.73,52.4,14.17,1.71,23.3014208444082,51.1360992742753,29.7788437390125,129
2016-04-06 00:15:00,-0.04,7.73,53,14.16,2.01,23.1913725901382,50.859566452914,29.6382038274147,125
2016-04-06 00:30:00,-0.04,7.74,53.7,14.17,2.11,23.8948953585076,52.628854897066,30.5372946908433,122
2016-04-06 04:00:00,-0.04,7.76,58.8,14.2,1.13,23.4350508674505,51.3349056702756,29.9496207745241,108
2016-04-06 04:15:00,-0.04,7.76,58.8,14.2,1.02,23.1481393473892,50.635315003353,29.5829524335728,106
2016-04-06 04:30:00,-0.04,7.76,59.1,14.2,0.87,21.6192546719941,47.028555857994,27.6290622331609,106
2016-04-06 04:45:00,-0.04,7.77,59.5,14.21,0.86,24.193597762955,53.0783494567852,30.9190315937516,105
2016-04-06 05:00:00,-0.04,7.77,59.9,14.21,1.03,22.3581500935218,48.7816640635666,28.5733587824602,102
2016-04-06 05:15:00,-0.04,7.77,60,14.23,1.04,23.2031634745242,50.7690703597912,29.6532723893716,105
2016-04-06 05:30:00,-0.04,7.78,60,14.23,1.01,21.1554798861416,45.9782448401641,27.036365462856,102
2016-04-06 05:45:00,-0.04,7.78,60.3,14.23,1.12,22.8494369429418,49.9517949414762,29.2012155306645,101
2016-04-06 06:00:00,-0.04,7.78,60.3,14.25,0.98,21.7293029262642,47.304735651994,27.7697021447587,102
2016-04-06 06:15:00,-0.04,7.78,60.5,14.23,1.15,22.5389436541084,49.228377110918,28.8044100657994,102
2016-04-06 06:30:00,-0.04,7.78,60.5,14.24,1.11,23.2188846537057,50.8201971675133,29.6733638053142,103
2016-04-06 06:45:00,-0.04,7.77,60.5,14.24,1.13,23.3918176247015,51.2326835437941,29.8943693806821,105
2016-04-06 07:00:00,-0.04,7.77,60.3,14.25,1,23.8398712313726,52.2671779771618,30.4669747350445,105
2016-04-06 07:15:00,-0.04,7.77,60.1,14.25,1.01,22.2834744924099,48.6031290320682,28.4779245567331,108
2016-04-06 07:30:00,-0.04,7.76,59.7,14.26,1.25,21.8196997065574,47.5654198086431,27.8852277864282,113
2016-04-06 07:45:00,-0.04,7.76,59.4,14.24,1.29,22.2048685965027,48.4725874222555,28.3774674770204,119
2016-04-06 08:00:00,-0.04,7.77,59.4,14.23,1.54,22.9634154920073,50.3032197177617,29.3468782962479,122
2016-04-06 08:15:00,-0.04,7.77,60,14.24,2.09,23.4861446997902,51.6514954278377,30.0149178763373,126
2016-04-06 08:30:00,-0.04,7.77,59.9,14.17,2.33,23.0577425670959,50.6835405565954,29.4674267919032,131
2016-04-06 08:45:00,-0.04,7.77,61.2,14.15,3.19,19.6894799274722,42.9656729392326,25.1628409262143,134
2016-04-06 09:00:00,0.17,7.76,88.4,14.13,1.83,24.9591035354593,55.119381940404,31.8231453111658,138
2016-04-06 09:15:00,0.32,7.76,87.7,14.1,2.11,24.8151076381947,54.8341275544533,31.587071173841,141
2016-04-06 09:30:00,0.52,7.76,87.2,14.07,1.92,24.5971094839565,54.2688132712095,31.2404942488322,144
2016-04-06 09:45:00,0.68,7.75,86.5,14.05,2.08,24.5850663561185,54.2744834652438,31.1701742930333,148
2016-04-06 10:00:00,0.88,7.75,86,14.01,2.41,24.1389451742324,53.275231575509,30.5372946908433,149
2016-04-06 10:15:00,1.1,7.74,85.6,13.96,2.3,24.0341234405204,53.0011998919665,30.3313576774323,157
2016-04-06 10:30:00,1.29,7.74,85.2,13.93,2.16,24.1878816137402,53.3394354958358,30.4619518810588,159
2016-04-06 10:45:00,1.47,7.74,84.8,13.88,2.63,24.0277113252116,53.0553263395166,30.2007634738058,168
2016-04-06 11:00:00,1.58,7.74,83.7,13.84,2.24,24.1005803974372,53.1474863237538,30.2560148676478,171
2016-04-06 11:15:00,1.7,7.73,82.9,13.79,2.31,24.108082478672,53.1802128472786,30.225877743734,168
2016-04-06 11:30:00,1.77,7.72,82.1,13.73,2.35,24.1184435816575,53.2134597872464,30.2158320357627,171
2016-04-06 11:45:00,1.8,7.72,81.3,13.69,2.1,24.0862121663407,53.0836051704713,30.1656034959064,166
2016-04-06 12:00:00,1.8,7.72,81.2,13.65,2.1,24.1182967959208,53.1603015820477,30.2057863277915,163
2016-04-06 12:15:00,1.82,7.72,81.2,13.64,2.14,24.0352927020543,52.9703434272806,30.0952835401075,156
2016-04-06 02:30:00,-0.04,7.76,57.3,14.21,1.31,22.0515870994837,48.1179388233969,28.1815761715807,116
2016-04-06 02:45:00,-0.04,7.76,57.7,14.21,1.1,23.7887773990329,52.1666396101679,30.4016776332312,113
2016-04-06 03:00:00,-0.04,7.75,58.1,14.2,1.12,21.3873672790678,46.5357242909229,27.3327138480084,113
2016-04-06 03:15:00,-0.04,7.75,58.4,14.19,1.14,21.9651206139858,47.8840402890006,28.0710733838967,111
2016-04-06 03:30:00,-0.04,7.76,58.3,14.2,1.12,23.1795817057521,50.7294645591307,29.6231352654578,109
2016-04-06 03:45:00,-0.04,7.76,58.6,14.2,0.94,21.214434308072,46.1021989013501,27.1117082726405,108
2016-04-06 13:30:00,1.99,7.73,82.2,13.57,1.87,23.39250954162,51.3843847744495,29.236375508564,149
2016-04-06 13:45:00,1.94,7.73,82.5,13.57,1.92,23.4400613151019,51.507375999382,29.3117183183485,151
2016-04-06 14:00:00,1.87,7.73,82.8,13.58,2.1,23.4784284131017,51.635202800087,29.3820382741474,153
2016-04-06 14:15:00,1.8,7.74,82.9,13.56,1.79,23.5006676765026,51.6247061568606,29.4322668140037,151
2016-04-06 14:30:00,1.7,7.74,82.7,13.57,2.03,23.5391998859125,51.7653074633461,29.5126324777739,151
2016-04-06 14:45:00,1.62,7.74,82.4,13.57,1.85,23.6187583670503,51.9174661412945,29.6382038274147,151
2016-04-06 15:00:00,1.56,7.74,82.1,13.57,1.75,23.8273166738816,52.3928667066136,29.9194836506103,149
2016-04-06 15:15:00,1.5,7.74,81.9,13.56,1.79,23.8596922569819,52.4782645074876,29.9797578984379,149
2016-04-06 15:30:00,1.48,7.73,81.6,13.55,2.25,23.878463388157,52.6188592468411,30.0098950223517,149
2016-04-06 15:45:00,1.47,7.74,81.6,13.53,1.89,23.9877495256696,52.8043686931868,30.1505349339495,148
2016-04-06 16:00:00,1.46,7.74,81.5,13.52,1.94,23.9571602019485,52.7418674833269,30.11537495605,148
2016-04-06 16:15:00,1.44,7.74,81.8,13.49,1.79,24.047804977326,52.9266643525373,30.2359234517053,146
2016-04-06 16:30:00,1.38,7.74,81.9,13.48,1.72,24.0879373045348,53.0077005561671,30.3062434075041,148
2016-04-06 16:45:00,1.34,7.74,81.9,13.47,2.05,24.1372643427134,53.1950891559576,30.3815862172887,144
2016-04-06 17:00:00,1.3,7.73,82,13.46,1.9,24.1147412982697,53.1096063074868,30.3665176553318,143
2016-04-06 17:15:00,1.24,7.74,82.1,13.45,2.2,24.3540272622045,53.745907378577,30.6879803104124,143
2016-04-06 17:30:00,1.2,7.74,82.1,13.45,1.57,24.4031300290478,53.7288428453899,30.7633231201969,144
2016-04-06 17:45:00,1.18,7.74,82.2,13.46,1.66,24.5093240713379,54.0022993597962,30.9039630317947,141
2016-04-06 18:00:00,1.14,7.74,82.2,13.45,1.5,24.5742396457292,54.1233451210098,30.9993972575217,143
2016-04-06 18:15:00,1.09,7.74,82.3,13.46,1.37,24.6562857490266,54.2918024736719,31.119945753177,143
2016-04-06 18:30:00,1.07,7.73,82.4,13.47,1.71,24.5514109174214,54.1138959027748,30.9943744035361,143
2016-04-06 18:45:00,1.05,7.74,82.5,13.48,1.71,24.7329852265951,54.5494666823519,31.2304485408609,140
2016-04-06 19:00:00,1.04,7.74,82.5,13.49,1.63,24.6984529546376,54.449209038118,31.1902657089758,141
2016-04-06 19:15:00,1.03,7.73,83.1,13.5,1.66,24.7275593699652,54.5255731325943,31.2304485408609,141
2016-04-06 19:30:00,1,7.74,83.6,13.52,1.34,24.8386907646135,54.7225968007373,31.38113416043,141
2016-04-06 19:45:00,0.97,7.73,84.2,13.54,1.44,24.7748716188986,54.591268308736,31.3108142046311,141
2016-04-06 20:00:00,0.93,7.73,84.1,13.56,1.46,24.8235812564166,54.7125161481243,31.3861570144156,140
2016-04-06 20:15:00,0.91,7.73,83.5,13.57,1.48,24.881676279172,54.8563850287726,31.4665226781857,141
2016-04-06 20:30:00,0.9,7.73,83.1,13.58,1.39,24.9742542690972,55.0590816860002,31.587071173841,140
2016-04-06 20:45:00,0.88,7.73,82.9,13.59,1.38,25.0322934421816,55.196400906416,31.6674368376111,140
2016-04-06 21:00:00,0.87,7.73,83,13.6,1.52,24.9620525463883,55.0583166189336,31.5820483198553,141
2016-04-06 21:15:00,0.85,7.73,83.2,13.62,1.43,25.0359481595762,55.2162104852067,31.682505399568,137
2016-04-06 21:30:00,0.83,7.73,83.4,13.62,1.58,25.058221550177,55.3029042204577,31.7176653774675,138
2016-04-06 21:45:00,0.82,7.73,83.3,13.62,1.42,25.0713375734557,55.2991345616214,31.73775679341,134
2016-04-06 22:00:00,0.8,7.73,83.6,13.63,1.33,25.0539227406376,55.2373858862705,31.7226882314531,138
2016-04-06 22:15:00,0.79,7.73,83.6,13.64,1.42,25.1027316800321,55.3746776947175,31.7879853332664,138
2016-04-06 12:30:00,1.9,7.72,81.1,13.63,1.95,23.7430417796302,52.2337118143473,29.703500929228,153
2016-04-06 12:45:00,1.96,7.72,81.2,13.6,2.33,23.6339791346085,52.0524744401819,29.5477924556733,151
2016-04-06 13:00:00,2.05,7.72,81.3,13.59,2.32,23.5243709022927,51.7894583782924,29.3820382741474,151
2016-04-06 13:15:00,2.04,7.72,81.9,13.58,2.36,23.393144925435,51.4855363250753,29.2213069466071,153
2016-04-06 22:30:00,0.76,7.74,83.8,13.64,1.43,25.011178381042,55.1566423876059,31.682505399568,140
2016-04-06 22:45:00,0.76,7.73,83.9,13.64,1.53,25.1023780003569,55.3981621740789,31.7980310412376,140
