"dtp","Temp_deg_C","pH_units","SpCond_uS_cm","HDO_mg_l","Turb_NTU","fdom_qsu_temp","fdom_turb_ife","CDOM_qsu","X_00060_00011"
2015-08-31 23:15:00,14.04,14.25,0.1,9.83,2.7,29.0523913136884,65.421539975066,32.109447988347,35
2015-08-31 23:30:00,14.69,12,0.1,9.7,3,29.2748518783935,66.0656007588143,32.1546536742177,35
2015-08-31 23:45:00,14.22,12.09,0.1,9.8,2.8,29.312013220563,66.1054331535269,32.3404992716862,35
2015-09-01 00:00:00,14.24,11.88,0.1,9.81,3.5,29.2948650946472,66.0891600739015,32.315385001758,35
2015-09-01 00:15:00,14.25,11.73,0.1,9.8,3.1,29.3887483495575,66.3819411730321,32.4158420814707,35
2015-09-01 00:30:00,13.28,13.79,0.1,10.01,2.9,29.2283929492717,65.9207046555901,32.5414134311116,35
2015-09-01 00:45:00,13.78,12.18,0.1,9.91,3,29.3788000069393,66.3293550380995,32.5514591390828,35
2015-09-01 01:00:00,12.83,13.77,0.1,10.12,2.8,29.1550886808727,65.7080729821009,32.6016876789392,34
2015-08-31 22:00:00,15.22,13.07,0.1,9.58,2.6,28.9770677494146,65.204610737047,31.6674368376111,36
2015-08-31 22:15:00,14.79,14.01,0.1,9.66,3,28.9594815810329,65.2673104067838,31.7779396252951,36
2015-08-31 22:30:00,15.38,11.74,0.1,9.55,3.6,29.1315565788626,65.6485470849827,31.7879853332664,36
2015-08-31 22:45:00,14.58,14.03,0.1,9.7,2.6,28.9928753923653,65.244486227422,31.8783967050078,36
2015-08-31 23:00:00,14.7,13.34,0.1,9.69,2.7,29.1130012987153,65.5746759804854,31.9738309307348,35
2015-09-01 02:30:00,13.46,12.96,0.1,9.99,3.1,29.4962035625545,66.6550913797627,32.782510422422,35
2015-09-01 02:45:00,12.68,13.87,0.1,10.18,3.3,29.2785641363594,66.1566249165825,32.7875332764077,35
2015-09-01 03:00:00,13.46,12.23,0.8,10,3,29.4284135481309,66.4553539117976,32.7071676126375,34
2015-09-01 03:15:00,12.86,13.5,0.1,10.13,3.1,29.266927375964,66.0726819895073,32.7172133206088,35
2015-09-01 03:30:00,13.09,12.2,0.1,10.08,2.7,29.4448749878215,66.4150651604508,32.8427846702496,35
2015-09-01 03:45:00,13.06,12.17,0.7,10.09,3.3,29.5263536468211,66.7868312917061,32.9432417499623,35
2015-09-01 04:00:00,12.77,12.6,0.1,10.16,3.2,29.4792777249252,66.6394968758795,32.9834245818474,34
2015-09-01 04:15:00,13.09,11.24,0.7,10.09,3.4,29.5304356025595,66.8247723702235,32.9382188959767,35
2015-09-01 01:15:00,12.81,13.95,0.1,10.13,2.8,29.1404426442221,65.6710230533468,32.5916419709679,35
2015-09-01 01:30:00,13.01,13.01,0.1,10.08,2.9,29.3095585861532,66.1264140339477,32.7172133206088,34
2015-09-01 01:45:00,13.36,12.42,0.1,10,2.9,29.3503367864163,66.2298362444887,32.6519162187955,34
2015-09-01 02:00:00,13.72,11.14,0.1,9.96,3.4,29.52493835066,66.8107640153536,32.7322818825657,34
2015-09-01 02:15:00,12.8,13.1,0.1,10.13,2.9,29.2857991863544,66.0661774531655,32.7573961524938,34
2015-09-01 15:45:00,20.72,15.39,0.1,8.82,2.6,23.8790987126295,52.6934686927957,24.8011954392486,34
2015-09-01 16:00:00,20.6,16.67,0.1,8.75,4.8,24.017495138584,53.4899490003229,24.9719724747602,34
2015-09-01 16:15:00,20.45,16.71,0.1,8.73,2.7,23.9704831609131,52.9330386180965,24.9569039128033,34
2015-09-01 16:30:00,20.29,24.91,0.1,8.73,2.7,24.2970966864541,53.7161510480612,25.3336179617259,34
2015-09-01 16:45:00,20.13,23.01,0.1,8.73,2.8,24.5168350349772,54.2660308849701,25.5998292229645,34
2015-09-01 17:00:00,19.94,22.28,0.1,8.74,3.4,24.5610200135786,54.5025836291275,25.6902405947059,34
2015-09-01 17:15:00,19.6,23.42,0.1,8.79,3.7,24.6383351537889,54.7548654681287,25.8509719222462,34
2015-09-01 17:30:00,19.16,24.74,0.1,8.88,6.2,24.7302493078515,55.529015100789,26.0518860816716,34
2015-09-01 17:45:00,18.39,27.96,0.1,8.94,12.4,21.8431566837021,49.7511801755532,23.173790747903,34
2015-09-01 18:00:00,17.98,27.16,0.1,9.1,80,22.4398048328085,49.9791223003028,23.8970817218344,34
2015-09-01 18:15:00,17.64,29.83,0.1,9.17,50.7,21.2784258071999,47.2109450950769,22.7317795971671,34
2015-09-01 18:30:00,17.63,28.83,0.1,9.19,3.7,25.1503075521081,55.9973470598655,26.8706112813301,33
2015-09-01 18:45:00,17.11,30.52,0.1,9.28,96.1,20.5936229898004,45.5922549021865,22.1089457029484,33
2015-09-01 19:00:00,16.88,29.43,0.1,9.33,67.5,20.2693366262598,44.8291137462456,21.8075744638103,33
2015-09-01 19:15:00,16.97,28.91,0.1,9.32,490.9,18.8379158453343,41.4855007482024,20.2504897282636,33
2015-09-01 19:30:00,17.14,24.91,0.1,9.28,142.1,19.0128978614812,42.9089817378783,20.4061982018183,33
2015-09-01 19:45:00,16.98,25.59,0.1,9.31,31.2,17.9938762848327,43.5377805883177,19.3413531568637,33
2015-09-01 20:00:00,16.68,25.9,0.1,9.38,34.7,16.1540967615639,39.3864990455716,17.41257722638,33
2015-09-01 20:15:00,16.24,28.21,0.1,9.46,48.4,18.6074061162116,48.2509331072449,20.1399869405796,33
2015-09-01 20:30:00,15.94,28.28,0.1,9.52,5.8,17.0232037277495,37.2444316663746,18.4774222713346,33
2015-09-01 20:45:00,15.52,28.4,0.1,9.61,5.3,17.8131040519069,38.9805223504137,19.4116731126626,33
2015-09-01 21:00:00,15.32,28.63,0.1,9.64,5.3,16.1876091327666,35.2728619321363,17.673765633633,33
2015-09-01 21:15:00,15.34,25.5,0.1,9.65,5.3,16.9499046814324,37.0061051990506,18.5025365412627,33
2015-09-01 21:30:00,15.44,22.95,0.1,9.63,5.3,16.2244554674827,35.3564231346673,17.6938570495756,33
2015-09-01 21:45:00,15.02,26.36,0.1,9.71,5.3,15.5176640164377,33.7572730698815,16.9906574915867,33
2015-09-01 11:45:00,20.1,17.08,0.1,9.18,2,24.0436853299077,52.9609585047144,25.1126123863579,35
2015-09-01 12:00:00,20.32,16.28,0.1,9.15,1.7,23.8411079847174,52.4153083998866,24.8514239791049,35
2015-09-01 12:15:00,20.48,16.48,0.1,9.16,1.7,23.6536695000792,51.9695800385,24.6203726957657,35
2015-09-01 12:30:00,20.6,16.46,0.1,9.17,1.7,23.573055030381,51.7781238896524,24.5098699080818,35
2015-09-01 12:45:00,20.7,14.69,0.1,9.21,2.8,23.3767607477414,51.3734270513079,24.2838414787282,35
2015-09-01 13:00:00,20.78,14.77,0.1,9.23,1.9,23.2968621762913,51.1636947610119,24.1833843990155,35
2015-09-01 13:15:00,21.01,14.63,0.1,9.21,1.8,23.1318342942729,50.752850305011,23.9623788236476,35
2015-09-01 13:30:00,20.89,15.66,0.1,9.22,1.9,23.2037259950833,50.9430608552374,24.0628359033603,35
2015-09-01 13:45:00,20.9,15.48,0.1,9.23,2.5,23.1137810371791,50.8504552307317,23.9674016776332,34
2015-09-01 14:00:00,20.99,16.15,0.1,9.18,2.1,23.1228232763618,50.791642255689,23.957355969662,35
2015-09-01 14:15:00,20.95,15.68,0.1,9.15,2.1,23.2162677455691,51.0130360138466,24.0628359033603,35
2015-09-01 04:30:00,13.65,11.12,0.7,9.98,3.2,29.7585815939741,67.3512862811469,33.0135617057612,34
2015-09-01 04:45:00,13.45,12.13,0.1,10.04,2.8,29.7147818101414,67.1286013050097,33.0286302677181,34
2015-09-01 05:00:00,13.65,12.29,0.7,10.04,3.1,29.7540539694936,67.311931830369,33.0085388517756,35
2015-09-01 05:15:00,13.82,12.25,0.1,10.08,3.5,29.7755893059494,67.4782606870132,32.9784017278618,35
2015-09-01 05:30:00,14.01,11.7,0.1,10.06,3.4,29.8345632607047,67.6011606554183,32.9834245818474,35
2015-09-01 05:45:00,14.1,11.8,0.7,10.09,3.6,29.7694049314992,67.4903205413332,32.8829675021347,35
2015-09-01 06:00:00,14.14,11.48,0.7,10.11,3.3,29.6898507605363,67.2036462629947,32.782510422422,35
2015-09-01 06:15:00,14.22,11.49,0.7,10.14,3.1,29.7217377739025,67.2295027293754,32.7925561303933,35
2015-09-01 06:30:00,14.12,11.65,0.7,10.17,4.1,29.4931337198881,66.9225973917138,32.5715505550254,35
2015-09-01 06:45:00,14.66,10.47,0.5,10.09,3.3,29.4996286031805,66.7187743168632,32.4108192274851,35
2015-09-01 07:00:00,14.72,10.25,0.6,10.11,2.9,29.3609948073975,66.2568752469377,32.2400421919735,35
2015-09-01 07:15:00,15.17,9.98,0.5,10.05,3.4,29.3400168753412,66.3400570884425,32.0793108644332,35
2015-09-01 07:30:00,15.54,9.87,0.6,9.99,2.9,29.1757383460877,65.787357029446,31.7879853332664,35
2015-09-01 07:45:00,15.69,10.33,0.7,9.92,2.7,28.9540105639189,65.173197826358,31.5016826560852,35
2015-09-01 08:00:00,16,11.2,0.7,9.82,2.7,28.7425114475614,64.6402484743279,31.1802200010046,35
2015-09-01 08:15:00,16.48,12.88,0.1,9.66,2.7,28.5841540844314,64.2420414273446,30.8688030538952,35
2015-09-01 08:30:00,16.34,14.61,0.1,9.64,2.7,28.2075281921806,63.2978088241819,30.5021347129439,35
2015-09-01 08:45:00,16.48,13.75,0.1,9.66,2.6,27.8725350787057,62.4358388797513,30.1003063940931,36
2015-09-01 09:00:00,17.6,15.71,0.1,9.45,2.5,27.5449912001169,61.5962362947706,29.4372896679894,35
2015-09-01 09:15:00,17.24,15.5,0.1,9.57,2.6,27.1109820659159,60.5463809236641,29.070621327038,35
2015-09-01 09:30:00,17.95,16.79,0.1,9.44,2.4,26.936635621885,60.0673807457876,28.6939072781154,35
2015-09-01 09:45:00,18.49,16.48,0.1,9.35,2,26.6210485783279,59.1954633417609,28.2167361494801,35
2015-09-01 10:00:00,18.11,17.23,0.1,9.49,2.6,26.1076274396697,58.0804292161293,27.7697021447587,35
2015-09-01 10:15:00,18.41,17.55,0.1,9.44,2,25.7159355263064,56.9874280340963,27.2774624541665,35
2015-09-01 10:30:00,18.73,17.64,0.1,9.4,2,25.3690750798381,56.1466998169309,26.830428449445,35
2015-09-01 10:45:00,19.33,16.59,0.1,9.31,2.6,25.0791263419275,55.5792673828929,26.3783715907379,35
2015-09-01 11:00:00,19.6,17.56,0.1,9.26,1.8,24.8346119194073,54.8132672370013,26.0569089356572,35
2015-09-01 11:15:00,19.54,17.36,0.1,9.28,2,24.51481514657,54.0886022421937,25.7354462805766,35
2015-09-01 11:30:00,20.28,16.2,0.1,9.17,2.5,24.3719665375181,53.8531486925826,25.413983625496,35
2015-09-01 15:00:00,20.87,15.96,0.1,9.03,2,23.4852618519364,51.6310131677747,24.3591842885127,34
2015-09-01 15:15:00,20.89,15.77,0.1,8.96,2.2,23.6105820264081,51.9699900707336,24.4847556381536,34
2015-09-01 15:30:00,20.85,15.84,0.1,8.9,2.5,23.7182769471563,52.2885725291791,24.6053041338088,34
2015-09-01 14:30:00,20.95,16.21,0.1,9.12,2,23.2744214511983,51.1307112519099,24.1231101511879,35
2015-09-01 14:45:00,20.94,16.39,0.1,9.07,2.1,23.3014001584053,51.2149057516735,24.1532472751017,34
2015-09-01 23:15:00,14.09,21.25,0.1,9.91,5.4,13.1615515686254,28.4798463212918,14.539504746597,32
2015-09-01 23:30:00,13.89,24.72,0.1,9.95,5.3,13.8396961242632,29.9908259652466,15.3180471143704,32
2015-09-01 22:45:00,14.31,26.93,0.1,9.86,6.2,13.2440150391191,28.6740457804003,14.5997789944246,32
2015-09-01 23:00:00,14.26,25.31,0.1,9.88,5.6,12.4588986690863,26.9509263295233,13.7408709628811,33
2015-09-02 00:15:00,13.86,26.52,0.1,9.96,5.6,13.7948730915411,29.9246029688094,15.2728414284997,32
2015-09-02 00:30:00,13.07,25.7,0.1,10.13,5.3,11.7900840250237,25.4421548716989,13.1531970465619,32
2015-09-01 23:45:00,13.84,24.67,0.1,9.96,5.6,12.7444233596414,27.5534471054131,14.1125621578181,32
2015-09-02 00:00:00,13.9,24.1,0.1,9.95,5.4,12.7744716076745,27.6304847446044,14.1376764277462,32
2015-09-01 22:00:00,15.01,26.41,0.1,9.72,44.2,15.8464495335015,34.539589376491,17.3523029785524,33
2015-09-01 22:15:00,14.64,25.16,0.1,9.78,5.3,15.073058332148,32.7552744970578,16.5637149028078,33
2015-09-01 22:30:00,14.35,26.48,0.1,9.85,6.5,15.1954254807268,33.0432853506231,16.7445376462906,33
2015-09-02 02:00:00,12.64,24.53,0.1,10.23,5.3,12.5121241045245,27.0384960210987,14.017127932091,32
2015-09-02 02:15:00,12.57,22.42,0.1,10.24,5.3,11.6299028625678,25.0888606502528,13.0376714048923,32
2015-09-02 02:30:00,12.25,25.02,0.1,10.32,6.2,13.3490108224141,28.9077930598398,15.0116530212467,32
2015-09-02 02:45:00,12.2,27.12,0.1,10.34,6.2,13.2308817250547,28.6448179311233,14.8860816716058,32
2015-09-02 03:00:00,12.46,23.62,0.1,10.3,6.6,15.7082361236743,34.2006836391829,17.6285599477623,32
2015-09-02 03:15:00,12.1,25.42,0.1,10.36,5.5,15.7333871024133,34.2705806977542,17.7189713195037,33
2015-09-02 03:30:00,12.14,24.35,0.1,10.36,5.9,15.9581691794582,34.7662465948979,17.9650911647998,33
2015-09-02 03:45:00,11.79,26.9,0.1,10.43,5.8,16.5705186302105,36.2113424179762,18.718519262645,32
2015-09-02 04:00:00,12.03,25.15,0.1,10.4,5.6,15.51759338635,33.7956050607386,17.4879200361646,32
2015-09-02 04:15:00,11.82,28.02,0.1,10.43,5.4,15.583542504722,33.9188832125949,17.5984228238485,33
2015-09-02 04:30:00,12.03,27.53,0.1,10.42,5.4,15.0941841110013,32.8152578638722,17.0107489075293,32
2015-09-02 04:45:00,12.53,23.39,0.1,10.33,5.3,15.1994199365343,33.0397498425395,17.0459088854287,33
2015-09-02 05:00:00,12.6,25.47,0.1,10.31,5.1,16.3974648799107,35.7218156105563,18.3769651916219,33
2015-09-02 05:15:00,13.02,25.73,0.1,10.21,5.3,16.5365146466415,36.0649962561777,18.457330855392,33
2015-09-02 05:30:00,12.78,26.65,0.1,10.3,5.3,14.7919618086508,32.1232977409882,16.5486463408509,32
2015-09-02 05:45:00,12.84,19.97,0.1,10.29,5.3,12.6757376626933,27.4011167800161,14.1728364056457,32
2015-09-02 06:00:00,13.44,17.84,0.1,10.17,5.3,15.9080123554727,34.639487098105,17.6838113416043,32
2015-09-02 06:15:00,13.76,14.97,0.8,10.13,4.8,13.4462064907253,29.0585685134386,14.9011502335627,32
2015-09-02 06:30:00,14.05,14.05,0.7,10.07,4.4,14.5972890629911,31.578595414936,16.1317494600432,32
2015-09-02 06:45:00,14.48,14.08,0.7,9.98,4.3,15.209770991603,32.9378929808474,16.739514792305,32
2015-09-02 07:00:00,14.94,13.69,0.7,9.88,3.8,12.9342826758677,27.8175574277469,14.1728364056457,32
2015-09-02 07:15:00,15.43,15.57,0.1,9.77,3.4,15.9926539150747,34.5801559104604,17.4427143502938,32
2015-09-02 07:30:00,15.96,16.83,0.1,9.64,3.1,12.485938137486,26.7586936891894,13.550002511427,32
2015-09-02 07:45:00,16.09,18.53,0.1,9.59,3.1,13.9795139933557,30.0526162425666,15.1522929328444,32
2015-09-02 08:00:00,16.92,18.13,0.1,9.42,3.1,14.6305179017011,31.4976005666697,15.7349439951781,33
2015-09-02 08:15:00,16.9,18.65,0.1,9.4,3,14.2682380417322,30.6811628015507,15.3481842382842,33
2015-09-02 08:30:00,17.15,19.06,0.1,9.32,2.9,16.4685664051411,35.5834088765973,17.673765633633,33
2015-09-02 08:45:00,17.23,19.23,0.1,9.29,3.2,16.8134005513474,36.4018645966288,18.0303882666131,33
2015-09-02 09:00:00,17.67,21.94,0.1,9.19,14.8,16.8823162006031,36.5296090277795,18.0303882666131,33
2015-09-02 09:15:00,18.18,26.45,0.1,9.12,2.7,17.0378001824611,36.8385346478959,18.1107539303832,33
2015-09-02 09:30:00,18.45,26.71,0.1,9.06,2.6,14.0390848239566,30.1277067599532,14.8860816716058,33
2015-09-02 09:45:00,18.85,24.13,0.1,8.97,2.6,14.9085861905842,32.0558716140742,15.750012557135,33
2015-09-02 10:00:00,19.4,27.94,0.1,8.9,2.6,15.1510836116548,32.5955260714017,15.9258124466322,32
2015-09-02 10:15:00,19.17,26.64,0.1,8.9,3.1,15.4149099152371,33.2466355358178,16.2372293937415,33
2015-09-02 10:30:00,19.62,27.92,0.1,8.82,2.6,13.0699625082305,27.9906381052732,13.7107338389673,33
2015-09-02 00:45:00,13.33,22.74,0.1,10.07,5.3,11.7611138268927,25.3782361188493,13.0878999447486,32
2015-09-02 01:00:00,12.77,24.83,0.1,10.2,5.3,13.322546759001,28.8380054249883,14.9061730875483,32
2015-09-02 01:15:00,12.68,23.86,0.1,10.22,6,10.9247128470046,23.5985899589401,12.2340147671907,32
2015-09-02 01:30:00,12.71,26.4,0.1,10.2,5.4,11.2374771638003,24.2336396768072,12.5805916921995,32
2015-09-02 01:45:00,12.53,27.2,0.1,10.24,5.3,10.5997375057674,22.8237203993162,11.8874378421819,32
2015-09-02 11:45:00,21.84,27.25,0.1,8.48,1.8,13.7495928933835,29.488039694396,14.1376764277462,33
2015-09-02 12:00:00,22.48,25.42,0.1,8.37,2.2,13.626763192442,29.1729807962132,13.9317394143352,33
2015-09-02 12:15:00,21.63,28.06,0.1,8.49,1.9,12.8510321349617,27.5095335268106,13.2385855643176,32
2015-09-02 12:30:00,21.7,30.27,0.1,8.48,2.3,14.0641622446403,30.1490241213613,14.4792304987694,32
2015-09-02 12:45:00,21.87,27.54,0.1,8.44,2.6,13.4014647764818,28.7202771027308,13.7760309407806,33
2015-09-02 13:00:00,22.3,24.21,0.1,8.39,2.7,12.6239699594475,27.0213274412282,12.9271686172083,32
2015-09-02 13:15:00,22.83,20.44,0.1,8.29,2.7,13.2650109511458,28.4304640814906,13.5198653875132,33
2015-09-02 13:30:00,22.78,20.94,0.1,8.31,2.7,14.8945673136184,32.0368269199046,15.1874529107439,33
2015-09-02 13:45:00,22.08,28.4,0.1,8.41,2.6,13.2307775367627,28.3444178607403,13.5751167813552,32
2015-09-02 14:00:00,21.94,26.74,0.1,8.42,2.6,12.2706258163389,26.2369346497746,12.6057059621277,32
2015-09-02 14:15:00,21.9,28.46,0.1,8.43,2.6,11.6552965507747,24.892138687601,11.9778492139234,32
2015-09-02 14:30:00,21.84,29.83,0.1,8.43,2.8,10.6964834495181,22.822163508683,10.9983926867246,32
2015-09-02 14:45:00,21.82,29.46,0.1,8.43,2.7,10.2989603323761,21.9509329387039,10.5915415138882,32
2015-09-02 15:00:00,21.66,25.03,0.1,8.46,2.7,10.5622351779005,22.5221206296712,10.8778441910694,32
2015-09-02 15:15:00,21.52,24.33,0.1,8.48,2.7,11.9421156876194,25.52798766019,12.3143804309609,32
2015-09-02 15:30:00,21.4,22.72,0.1,8.49,2.9,11.4183724098275,24.4028471715675,11.7869807624692,32
2015-09-02 15:45:00,21.28,21.12,0.1,8.51,3,10.9248919177093,23.3362141881732,11.2897182178914,32
2015-09-02 16:00:00,21.14,20.32,0.1,8.53,2.8,11.1587379440467,23.8278473082839,11.5458837711588,32
2015-09-02 16:15:00,20.95,20.04,0.1,8.57,3.2,9.7585310345359,20.8193045416954,10.1143703852529,32
2015-09-02 16:30:00,20.84,19.96,0.1,8.57,3.1,7.96725220193148,16.9461088625222,8.26596011853935,32
2015-09-02 16:45:00,20.73,19.44,0.1,8.6,2.9,10.0584133258133,21.4456269732155,10.4458787483048,31
2015-09-02 17:00:00,20.57,17.62,0.1,8.62,2.8,8.49360538867491,18.0589211409816,8.83354261891607,32
2015-09-02 17:15:00,20.35,19.67,0.1,8.67,3.1,8.70326187237795,18.530921058901,9.0696167562409,31
2015-09-02 17:30:00,20.11,19.75,0.1,8.71,3.4,8.16011873719552,17.3802546149668,8.52212567180672,31
2015-09-02 17:45:00,19.87,19.24,0.1,8.75,3.3,7.3841065275035,15.7052006491112,7.72851474207645,32
2015-09-02 18:00:00,19.76,11.29,0.1,8.76,3.4,6.23090312070795,13.238778633754,6.52805263950977,31
2015-09-02 18:15:00,19.21,18.38,0.1,8.87,3.5,7.62600998807772,16.2368455891239,8.02988598121453,31
2015-09-02 18:30:00,18.99,16.18,0.1,8.9,3.4,7.30598426649509,15.5489676985763,7.70842332613391,31
2015-09-02 18:45:00,19.01,12.29,0.1,8.9,3.5,6.39311646218781,13.5909779327436,6.74403536089206,31
2015-09-02 19:00:00,18.57,13.03,0.1,8.97,3.5,4.16217150398904,8.82832518509216,4.40840825757195,31
2015-09-02 19:15:00,18.57,12.79,0.1,8.97,3.5,5.66073724653526,12.0242332736694,5.9956301170325,31
2015-09-02 19:30:00,18.24,12.81,0.1,9.03,3.5,4.35283376908047,9.23427489450247,4.62439097895424,31
2015-09-02 19:45:00,18.05,12.82,0.1,9.07,3.5,7.35631097234505,15.6570900168151,7.82897182178914,31
2015-09-02 20:00:00,18,12.38,0.1,9.08,3.5,5.29139533019916,11.2353892698116,5.6339846300668,31
2015-09-02 20:15:00,17.67,12.77,0.1,9.14,3.5,3.75616685654551,7.96445757358153,4.01160279270682,31
2015-09-02 20:30:00,17.74,11.87,0.1,9.13,3.5,3.95626164603067,8.39010870552729,4.22256266010347,31
2015-09-02 10:45:00,20.1,29.43,0.1,8.74,2.6,14.4640488384641,31.0687730298385,15.1070872469737,33
2015-09-02 11:00:00,21.04,28.15,0.1,8.58,2.6,12.6085790482024,26.9774319338029,13.0577628208348,32
2015-09-02 11:15:00,20.93,29.88,0.1,8.64,2,13.8122643618344,29.6264248937627,14.3184991712291,33
2015-09-02 11:30:00,21.21,29.95,0.1,8.56,2.4,13.8228038936074,29.6273566138085,14.2933849013009,33
2015-09-02 21:45:00,16.97,12.46,0.1,9.26,3.5,3.2738697600127,6.93921895491002,3.51936310211462,30
2015-09-02 21:30:00,17,12.24,0.1,9.26,3.5,3.03174965653724,6.42489833701623,3.25817469486162,31
2015-09-02 20:45:00,17.48,12.2,0.1,9.18,3.5,4.78238791103671,10.1495395146281,5.11663066954644,30
2015-09-02 21:00:00,17.28,11.95,0.1,9.2,3.5,5.02185704079116,10.660210857455,5.38284193078507,31
2015-09-02 21:15:00,17.14,12.72,0.1,9.23,3.5,3.90149398306558,8.27358604261198,4.18740268220403,31
2015-09-02 22:30:00,16.91,10.86,0.1,9.28,3.5,2.16994691834736,4.59598235673852,2.33396956150485,30
2015-09-02 22:45:00,16.85,10.99,0.1,9.3,3.6,2.43009635882812,5.14780068871054,2.61524938470039,30
2015-09-02 23:00:00,16.66,10.66,0.1,9.33,3.6,2.20680885970696,4.67415915555226,2.37917524737556,31
2015-09-02 23:15:00,16.37,12.16,0.1,9.39,3.6,2.62827536715648,5.56832147421606,2.84127781405395,31
2015-09-02 23:30:00,16.57,11.33,0.1,9.35,3.6,2.91716861679048,6.1815808802333,3.14767190717766,30
2015-09-02 23:45:00,16.62,10.83,0.1,9.35,4.4,2.12215232533753,4.49462592279427,2.28876387563414,30
2015-09-03 00:00:00,16.51,10.92,0.1,9.37,3.6,2.24092805353485,4.74652296621321,2.41935807926064,30
2015-09-03 00:15:00,16.3,11.78,0.1,9.4,3.5,3.03979697019941,6.44198902781606,3.28831181877543,30
2015-09-03 00:30:00,16.24,11.19,0.1,9.42,3.6,2.0217844916539,4.28180200604548,2.18830679592144,30
2015-09-03 01:45:00,16.29,10.3,0.7,9.41,3.5,3.34129425870556,7.08248667394882,3.61479732784168,30
2015-09-03 02:00:00,16.25,11.19,0.1,9.42,3.5,2.88985451194912,6.12358564008788,3.12758049123512,30
2015-09-03 02:15:00,16.36,10.32,0.7,9.4,3.5,3.03221912829498,6.42589538292682,3.27826611080416,30
2015-09-03 02:30:00,16.37,10.09,0.7,9.39,3.5,2.57716601181021,5.45985832547735,2.78602642021197,30
2015-09-03 02:45:00,16.29,10.23,0.7,9.41,3.5,3.30879455771631,7.01342697883723,3.57963734994224,31
2015-09-03 03:00:00,16.23,10.16,0.1,9.41,3.4,2.72690426170249,5.77765567973913,2.95178060173791,30
2015-09-03 03:15:00,16.24,10.12,0.7,9.42,3.4,4.28641329769311,9.0928349731258,4.63945954091115,31
2015-09-03 03:30:00,16.27,9.93,0.7,9.41,3.5,4.0601672131495,8.61121487102502,4.39333969561505,31
2015-09-03 03:45:00,16.16,10.49,0.7,9.44,3.5,3.67108636137228,7.78352526152528,3.97644281480737,31
2015-09-03 00:45:00,16.18,11.17,0.1,9.43,3.5,2.50299747190269,5.30247562907977,2.71068361042745,30
2015-09-03 01:00:00,16.24,10.38,0.1,9.41,3.5,2.2816599284125,4.83291656277991,2.46958661911698,30
2015-09-03 01:15:00,16.02,11.49,0.1,9.45,3.5,2.02223345828879,4.28275394456805,2.19332964990708,30
2015-09-03 01:30:00,16.15,10.9,0.1,9.44,3.5,2.27045576300235,4.80915164157305,2.45954091114571,31
2015-09-03 05:00:00,16.31,9.64,0.7,9.42,3.4,3.94095791261121,8.35447811385179,4.26274549198855,31
2015-09-03 05:15:00,16.42,9.39,0.6,9.4,3.4,4.45171621896841,9.441411341365,4.81023657642272,31
2015-09-03 05:30:00,16.58,9,0.6,9.38,3.4,4.94722603943443,10.4971631332761,5.33763624491436,31
2015-09-03 05:45:00,16.68,8.93,0.6,9.37,3.2,4.6582933794196,9.87413042634647,5.02119644381938,31
2015-09-03 06:00:00,16.8,8.94,0.6,9.34,3,4.69151796041518,9.9375520039536,5.05133356773319,31
2015-09-03 06:15:00,16.92,8.83,0.6,9.32,3.1,4.39788416669961,9.31651351419774,4.72987091265257,31
2015-09-03 06:30:00,16.97,8.85,0.5,9.3,3.1,4.74570239792213,10.0565309972267,5.10156210758953,31
2015-09-03 06:45:00,17.12,8.83,0.5,9.29,2.8,4.79914013405341,10.1590665213043,5.15179064744588,31
2015-09-03 07:00:00,17.43,8.68,0.5,9.23,8.9,6.1832396588293,13.1222757446691,6.61846401125119,31
2015-09-03 04:00:00,16.09,10.23,0.1,9.45,3.5,4.67426545816349,9.91906871985427,5.06640212969009,31
2015-09-03 04:15:00,16.05,10.24,0.7,9.46,3.3,4.27875590200687,9.06986174067879,4.63945954091115,31
2015-09-03 04:30:00,16.17,9.36,0.7,9.43,3.2,3.90331071324329,8.26833538928426,4.22758551408911,31
2015-09-03 04:45:00,16.17,10.13,0.7,9.44,3.5,4.91430283068485,10.4308110128839,5.32256768295746,31
2015-09-02 22:15:00,17.04,10.78,0.1,9.27,3.5,2.49987035354953,5.29584042369496,2.68556934049927,31
2015-09-03 08:30:00,18.6,8.9,0.6,9.01,3.1,8.02935894222794,17.0796651068768,8.50203425586419,31
2015-09-03 08:45:00,18.85,9.04,0.5,8.98,2.6,7.13971069175472,15.1414571016978,7.54266914460797,31
2015-09-03 09:00:00,19.05,9.09,0.6,8.92,2.6,6.09537568946321,12.9107135775944,6.42759555979708,31
2015-09-03 09:15:00,19.57,9.92,0.6,8.83,2.6,6.79444012035314,14.4031038583695,7.13079511778593,31
2015-09-03 09:30:00,19.17,9.04,0.6,8.89,2.6,6.69336696932285,14.1871222689807,7.05042945401577,31
2015-09-03 09:45:00,19.73,9.85,0.4,8.82,2.5,10.5236496175624,22.4216440143861,11.0285298106384,31
2015-09-03 10:00:00,19.64,10.09,0.6,8.81,2.6,10.0744408942766,21.4563961650676,10.56642724396,32
2015-09-03 10:15:00,20.2,10.08,0.6,8.74,2.6,12.1185973889179,25.9042669808144,12.6458887940128,32
2015-09-03 10:30:00,20.21,11.21,0.7,8.71,2.3,9.84755680358786,20.9420396135423,10.2751017127932,31
